experience_id,experience_pool,source_type,trial_id,trial_kind,ring_id,ring_segment_count,ring_diversity_slot,ring_density_sparsity_slot,ring_tunnel_id,ring_tunnel_diameter_m,ring_ceiling_miou_ref,ring_depth_row_nonempty_ratio,ring_depth_col_nonempty_ratio,ring_depth_finite_ratio,ring_depth_coverage_ratio,ring_depth_blank_band_ratio,ring_image_height,ring_image_width,line_oblique_line_count,line_oblique_line_strength_pos,line_oblique_line_strength_neg,line_oblique_angle_consistency,line_horizontal_line_count,line_horizontal_spacing_consistency,line_detection_confidence_K,line_detection_confidence_AB,layout_k_center_norm,layout_k_center_norm_w,layout_k_width_norm,layout_k_width_norm_w,layout_ab_offset_norm_json,layout_arc_width_norm_json,layout_boundary_positions_norm_json,layout_segment_order_json,layout_hough_oblique_threshold,layout_hough_horizontal_threshold,layout_line_merge_distance,layout_line_snap_tolerance_px,layout_segmentation_slot_inset_y,layout_r_surface_min,layout_r_surface_min_frac,layout_order_branch,form_missing_block_hint,form_guardrail_violation_count,form_boundary_gap_norm,form_segment_coverage_pct,form_y_order_consistency,form_arc_width_entropy,form_mask_reclass_count,form_ready_for_segmentation,label_gt_miou,label_regret_vs_ceiling,label_agent_error,label_rank_within_ring,label_rank_within_ring_pool,label_success_flag,label_failure_flag
v5:4-1/r116:t001,v5,GT-derived,1,gt_layout_otsu_r,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,2.9748,0.537737,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.8568566859765132,0.0020396920405543,False,5.0,5.0,1,0
v5:4-1/r116:t002,v5,GT-derived,2,intrinsic_r_otsu,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,31.0,0.08244680851063829,1.0,0.0,0.625095466604667,7.833643187875507,0.7756856902451935,9.720827054349341,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.22520718999059183, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""A4"": 0.005265304565574724, ""B2"": 0.8212284183827663}","{""K"": 0.7756856902451935, ""B1"": 0.44952149974539823, ""A1"": 0.07495909492063357, ""A2"": 0.5733871604850365, ""A3"": 0.1317118591693128, ""A4"": 0.8159631138171916, ""B2"": 0.1787715816172337}","[0.38784284512259676, 0.5004464401178926, 0.2626867374509086, 0.5868598651537437, 0.43940937498091825, 0.4132468614741705, 0.41061420919138314]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",75.0,61.0,4.3334,25.8819,6.3717,2.9748,0.537737,plus,0,0,0.005284380305602736,100.0,0.0,1.7020488428809704,0,True,0.1501603746954813,0.0020396920405543,False,128.0,44.0,0,1
v5:4-1/r116:t003,v5,GT-derived,3,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,34.0,0.09042553191489362,1.0,0.0,0.5045482589579533,6.322955840983712,0.9955002834343927,12.475524828571432,"{""K"": 0.0, ""B1"": 0.9955002834343927, ""A1"": 0.7926619192137531, ""A2"": 0.6221792294411627, ""A3"": 0.9889601476818849, ""A4"": 0.21530869823559895, ""B2"": 0.16021203385784455}","{""K"": 0.9955002834343927, ""B1"": 0.7971616357793604, ""A1"": 0.8295173102274096, ""A2"": 0.36678091824072223, ""A3"": 0.226348550553714, ""A4"": 0.9449033356222456, ""B2"": 0.8397879661421555}","[0.49775014171719634, 0.8940811013240729, 0.7074205743274579, 0.8055696885615238, 0.602134422958742, 0.18776036604672175, 0.08010601692892227]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",61.0,15.0,1.3925,43.6167,11.6552,3.6107,0.917154,plus,0,0,0.004499151103565424,100.0,0.0,1.858356258546,0,True,0.0984282873390782,0.0020396920405543,False,168.0,59.0,0,1
v5:4-1/r116:t004,v5,GT-derived,4,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,35.0,0.09308510638297872,1.0,0.0,0.6292262544910104,7.885409870110748,0.4968734353935042,6.22677560525051,"{""K"": 0.0, ""B1"": 0.4968734353935042, ""A1"": 0.24751492202733083, ""A2"": 0.01179402554250586, ""A3"": 0.19240214398531064, ""A4"": 0.6920321208818392, ""B2"": 0.2006067239869952}","{""K"": 0.4968734353935042, ""B1"": 0.7506414866338266, ""A1"": 0.7642791035151751, ""A2"": 0.18060811844280478, ""A3"": 0.49962997689652855, ""A4"": 0.5085746031051559, ""B2"": 0.7993932760130048}","[0.2484367176967521, 0.37219417871041754, 0.12965447378491834, 0.10209808476390825, 0.44221713243357497, 0.4463194224344172, 0.1003033619934976]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",43.0,10.0,10.1305,16.5846,6.69,3.549,0.88034,minus,0,0,0.00821307300509334,100.0,0.0,1.873024962520021,0,True,0.1940295401570811,0.0020396920405543,False,82.0,27.0,1,1
v5:4-1/r116:t005,v5,GT-derived,5,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3017260119468371,0.0020396920405543,False,23.0,12.0,1,0
v5:4-1/r116:t006,v5,GT-derived,6,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,49.0,0.13031914893617022,1.0,0.0,0.8163381038190758,10.230279641477354,0.9787478844112216,12.265585189749139,"{""K"": 0.0, ""B1"": 0.9787478844112216, ""A1"": 0.5899916930106103, ""A2"": 0.6050562538298513, ""A3"": 0.6379965807883322, ""A4"": 0.6764502438127883, ""B2"": 0.1507880191683687}","{""K"": 0.9787478844112216, ""B1"": 0.6112438085993886, ""A1"": 0.015064560819241003, ""A2"": 0.03294032695848097, ""A3"": 0.03845366302445603, ""A4"": 0.47433777535558047, ""B2"": 0.8492119808316313}","[0.4893739422056108, 0.7843697887109159, 0.5975239734202308, 0.6215264173090917, 0.6572234123005603, 0.4136191314905785, 0.07539400958418435]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",48.0,36.0,5.4275,12.2528,24.1957,2.4339,0.215003,plus,0,0,0.015067911714770798,100.0,0.0,1.4704178581757068,0,True,0.1638982104627928,0.0020396920405543,False,114.0,37.0,0,1
v5:4-1/r116:t007,v5,GT-derived,7,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,64.0,0.1702127659574468,1.0,0.0,0.6717651626112849,8.418503846341421,0.8740770261495046,10.95385890217145,"{""K"": 0.0, ""B1"": 0.8740770261495046, ""A1"": 0.6622147383384538, ""A2"": 0.13161581580830573, ""A3"": 0.8450743208745529, ""A4"": 0.9449481711449795, ""B2"": 0.9039167881959269}","{""K"": 0.8740770261495046, ""B1"": 0.7881377121889492, ""A1"": 0.46940107746985194, ""A2"": 0.7134585050662472, ""A3"": 0.09987385027042663, ""A4"": 0.9589686170509474, ""B2"": 0.09608321180407312}","[0.4370385130747523, 0.7681458822439792, 0.39691527707337976, 0.4883450683414293, 0.8950112460097661, 0.9244324796704531, 0.45195839409796346]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",58.0,26.0,3.1171,74.5929,13.8082,2.3762,0.180576,plus,0,0,0.029011035653650215,100.0,0.0,1.73542546273378,0,True,0.148204640963065,0.0020396920405543,False,132.0,45.0,0,1
v5:4-1/r116:t008,v5,GT-derived,8,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,21.0,0.05585106382978723,1.0,0.0,0.8840568941964698,11.078925759185548,0.5696942744738079,7.139360163086656,"{""K"": 0.0, ""B1"": 0.5696942744738079, ""A1"": 0.3762878361299201, ""A2"": 0.41095528215712984, ""A3"": 0.23948921268184487, ""A4"": 0.03805728669123909, ""B2"": 0.8762188081092709}","{""K"": 0.5696942744738079, ""B1"": 0.8065935616561122, ""A1"": 0.03466744602720976, ""A2"": 0.828533930524715, ""A3"": 0.7985680740093941, ""A4"": 0.8381615214180318, ""B2"": 0.12378119189072909}","[0.28484713723690397, 0.472991055301864, 0.393621559143525, 0.32522224741948735, 0.13877324968654198, 0.45713804740025504, 0.43810940405463544]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",50.0,70.0,4.5438,61.3494,0.6299,2.6973,0.372164,minus,0,0,0.03467741935483868,100.0,0.0,1.7244218378159588,0,True,0.1786941922022171,0.0020396920405543,False,100.0,33.0,0,1
v5:4-1/r116:t009,v5,GT-derived,9,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,31.0,0.08244680851063829,1.0,0.0,0.03035029438411163,0.3803473062179096,0.9671482353973678,12.120219375511693,"{""K"": 0.0, ""B1"": 0.9671482353973678, ""A1"": 0.6577607300385144, ""A2"": 0.4282202463894813, ""A3"": 0.5237401079104803, ""A4"": 0.8728092085647744, ""B2"": 0.3442106669960262}","{""K"": 0.9671482353973678, ""B1"": 0.6906124946411466, ""A1"": 0.7704595163509669, ""A2"": 0.09551986152099895, ""A3"": 0.34906910065429414, ""A4"": 0.47140145843125175, ""B2"": 0.6557893330039738}","[0.4835741176986839, 0.8124544827179411, 0.5429904882139979, 0.47598017714998075, 0.6982746582376274, 0.6085099377804003, 0.1721053334980131]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",59.0,85.0,4.9096,43.9324,19.1312,3.5973,0.909159,plus,0,0,0.032852292020373555,100.0,0.0,1.8142393329605413,0,True,0.1743864921157616,0.0020396920405543,False,106.0,36.0,0,1
v5:4-1/r116:t010,v5,GT-derived,10,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,13.0,4.0,9.0,0.0,22.0,0.05851063829787234,1.0,0.0,0.1510622780768155,1.89309961249456,0.005178865815432143,0.06490110564445814,"{""K"": 0.0, ""B1"": 0.005178865815432143, ""A1"": 0.752977503597754, ""A2"": 0.8105268303172452, ""A3"": 0.13676405154258153, ""A4"": 0.41890365091318515, ""B2"": 0.8152562779950456}","{""K"": 0.005178865815432143, ""B1"": 0.7477986377823219, ""A1"": 0.057549326719491194, ""A2"": 0.3262372212253364, ""A3"": 0.2821395993706036, ""A4"": 0.3963526270818605, ""B2"": 0.18474372200495437}","[0.0025894329077160716, 0.37907818470659305, 0.7817521669574996, 0.4736454409299134, 0.2778338512278834, 0.6170799644541154, 0.4076281389975228]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",16.0,79.0,9.7233,43.4753,18.1462,2.453,0.2264,plus,0,0,0.004732597623090022,100.0,0.0,1.5982099193957546,0,True,0.1925249117355645,0.0020396920405543,False,85.0,28.0,1,1
v5:4-1/r116:t011,v5,GT-derived,11,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,47.0,0.125,1.0,0.0,0.19852114799267284,2.487850131227326,0.17940602756714652,2.2483010688733893,"{""K"": 0.0, ""B1"": 0.17940602756714652, ""A1"": 0.34606143911247844, ""A2"": 0.9481240614108147, ""A3"": 0.5733327176111209, ""A4"": 0.34006806742083984, ""B2"": 0.2715246198087853}","{""K"": 0.17940602756714652, ""B1"": 0.16665541154533192, ""A1"": 0.6020626222983363, ""A2"": 0.6252086562003062, ""A3"": 0.7667353498097189, ""A4"": 0.9314565523879456, ""B2"": 0.7284753801912146}","[0.08970301378357326, 0.2627337333398125, 0.6470927502616466, 0.7607283895109678, 0.4567003925159803, 0.30579634361481256, 0.13576230990439264]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",86.0,59.0,11.7843,43.6642,13.0292,3.5762,0.896569,plus,0,0,0.006005942275042387,100.0,0.0,1.812933477081816,0,True,0.1469474442799982,0.0020396920405543,False,135.0,46.0,0,1
v5:4-1/r116:t012,v5,GT-derived,12,perturb_guardrail_smoke,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.02,0.25063829787234043,0.41387245849260174,5.186614426641328,"{""K"": 0.0, ""B1"": 0.41387245849260174, ""A1"": 0.6246393191371725, ""A2"": 0.6020506451475169, ""A3"": 0.3837217224477737, ""A4"": 0.5311337075950596, ""B2"": 0.49375894846688745}","{""K"": 0.41387245849260174, ""B1"": 0.2107668606445708, ""A1"": 0.9774113260103444, ""A2"": 0.7816710773002569, ""A3"": 0.14741198514728596, ""A4"": 0.9626252408718278, ""B2"": 0.5062410515331126}","[0.20693622924630087, 0.5192558888148872, 0.6133449821423447, 0.4928861837976453, 0.4574277150214167, 0.5124463280309736, 0.24687947423344372]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.02258064516129034,100.0,0.0,1.7792109953987494,0,True,0.2194570116899119,0.0020396920405543,False,62.0,19.0,1,1
v5:4-1/r116:t013,v5,GT-derived,13,perturb_wrong_r_low,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,2.1574,0.050027,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.8568566859765132,0.0020396920405543,False,5.0,5.0,1,0
v5:4-1/r116:t014,v5,GT-derived,14,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.14053549175391583,1.7611788221926898,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.1303121287234901,0.0020396920405543,False,147.0,52.0,0,1
v5:4-1/r116:t015,v5,GT-derived,15,perturb_ambiguous_lines,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,10.7641,77.8179,0.0,3.7136,0.978551,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.9030603079594456,0.0020396920405543,False,1.0,1.0,1,0
v5:4-1/r116:t016,v5,GT-derived,16,perturb_wrong_r_high,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.6657,0.949971,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.898812218196726,0.0020396920405543,False,4.0,4.0,1,0
v5:4-1/r116:t017,v5,GT-derived,17,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.4464091143193448,5.594361028384981,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.1162844313792495,0.0020396920405543,False,158.0,54.0,0,1
v5:4-1/r116:t018,v5,GT-derived,18,perturb_offset_shift,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,1.0,29.0,0.07712765957446809,1.0,1.0,0.2869877208621416,3.5965056933574764,0.8254314879045889,10.344237156931975,"{""K"": 0.0, ""B1"": 0.8254314879045889, ""A1"": 0.7701988139340437, ""A2"": 0.5060360686543314, ""A3"": 0.4709639628340305, ""A4"": 0.0922213687741964, ""B2"": 0.036252469416065775}","{""K"": 0.8254314879045889, ""B1"": 0.9447673260294548, ""A1"": 0.7358372547202878, ""A2"": 0.9649278941796993, ""A3"": 0.6212574059401659, ""A4"": 0.9440311006418693, ""B2"": 0.9637475305839343}","[0.41271574395229443, 0.7978151509193162, 0.6381174412941875, 0.48850001574418095, 0.28159266580411346, 0.06423691909513109, 0.018126234708032887]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,minus,0,0,0.03505942275042441,100.0,1.0,1.9347405089190468,0,True,0.1750742279906808,0.0020396920405543,False,105.0,35.0,0,1
v5:4-1/r116:t019,v5,GT-derived,19,perturb_misaligned,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.31522311286191657,3.9503492228865715,0.8690859154976217,10.89131072825743,"{""K"": 0.0, ""B1"": 0.8690859154976217, ""A1"": 0.6949883896144807, ""A2"": 0.5838282776920677, ""A3"": 0.34942343965895734, ""A4"": 0.18352275142647412, ""B2"": 0.01740263282540859}","{""K"": 0.8690859154976217, ""B1"": 0.825902474116859, ""A1"": 0.888839888077587, ""A2"": 0.7655951619668896, ""A3"": 0.8340993117675168, ""A4"": 0.8338798813989344, ""B2"": 0.9825973671745913}","[0.43454295774881085, 0.7820371525560512, 0.6394083336532742, 0.4666258586755125, 0.2664730955427157, 0.10046269212594136, 0.008701316412704295]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.01740237691001698,100.00000000000004,0.0,1.943292579210056,0,True,0.6229555809363541,0.0020396920405543,False,8.0,8.0,1,0
v5:4-1/r116:t020,v5,GT-derived,20,perturb_weak_hough,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,35.0,0.09308510638297872,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",85.0,119.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.9030603079594456,0.0020396920405543,False,1.0,1.0,1,0
v5:4-1/r116:t021,v5,GT-derived,21,perturb_small_segment,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,1.0,29.0,0.07712765957446809,1.0,1.0,0.2869877208621416,3.5965056933574764,0.07,0.8772340425531916,"{""K"": 0.0, ""B1"": 0.07, ""A1"": 0.22000000000000003, ""A2"": 0.37, ""A3"": 0.52, ""A4"": 0.67, ""B2"": 0.8200000000000001}","{""K"": 0.07, ""B1"": 0.15000000000000002, ""A1"": 0.15, ""A2"": 0.15000000000000005, ""A3"": 0.14999999999999994, ""A4"": 0.15000000000000005, ""B2"": 0.17999999999999997}","[0.035, 0.145, 0.295, 0.445, 0.5950000000000001, 0.745, 0.41000000000000003]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.06999151103565364,100.0,1.0,1.917651908306252,0,True,0.1844621260615758,0.0020396920405543,False,96.0,30.0,0,1
